,Hospital_ID,District_ID,Instrument_ID,Year_total_HD,Year_total_HI,Year_total_DI,Instument_Count,Annual_Projected_Revenue,Buy_or_not
278,Hospital 1053,District 20,Instrument 3,1399.4,2189.0,36082.17345597898,5.0,817,1
279,Hospital 1054,District 20,Instrument 2,187.5,4114.5,31891.211143695014,4.0,402,1
280,Hospital 1054,District 34,Instrument 3,741.0,321.5,3073.4128205128204,4.0,396,1
281,Hospital 1056,District 32,Instrument 2,2071.0,34543.333333333336,10887.244655581948,3.0,4800,1
282,Hospital 1056,District 41,Instrument 3,3558.75,3946.0,26894.46508379888,4.0,9216,1
283,Hospital 1057,District 17,Instrument 2,919.5,54742.08108108108,28658.620087336243,2.0,250251,1
284,Hospital 1057,District 18,Instrument 2,110428.83333333333,54742.08108108108,102427.68189509306,6.0,627773,1
285,Hospital 1057,District 2,Instrument 2,13315.25,54742.08108108108,28469.62987012987,4.0,22848,1
286,Hospital 1057,District 2,Instrument 3,13315.25,11343.052631578947,1364.7719298245613,4.0,1944,1
287,Hospital 1057,District 20,Instrument 2,32914.6,54742.08108108108,31891.211143695014,5.0,119802,1
288,Hospital 1057,District 20,Instrument 3,32914.6,11343.052631578947,36082.17345597898,5.0,22200,1
289,Hospital 1057,District 21,Instrument 2,31138.0,54742.08108108108,25273.492063492064,4.0,55770,1
290,Hospital 1057,District 21,Instrument 7,31138.0,15684.09090909091,6395.890625,4.0,25626,1
291,Hospital 1057,District 25,Instrument 2,28875.5,54742.08108108108,19113.504731861198,2.0,11028,1
292,Hospital 1057,District 25,Instrument 3,28875.5,11343.052631578947,2329.5303867403313,2.0,11028,1
293,Hospital 1057,District 28,Instrument 2,4748.75,54742.08108108108,43563.67746686303,4.0,6519,1
294,Hospital 1057,District 28,Instrument 3,4748.75,11343.052631578947,8155.575221238938,4.0,9630,1
295,Hospital 1057,District 34,Instrument 2,1531.5,54742.08108108108,13357.081534772182,4.0,960,1
296,Hospital 1057,District 41,Instrument 2,9618.5,54742.08108108108,15395.28094302554,4.0,40716,1
297,Hospital 1057,District 50,Instrument 2,102963.75,54742.08108108108,174719.4918918919,4.0,451314,1
298,Hospital 1058,District 13,Instrument 2,7157.0,67229.5,126076.28636363636,4.0,238,1
299,Hospital 1058,District 13,Instrument 3,7157.0,3888.5714285714284,25765.941964285714,4.0,120,1
300,Hospital 1058,District 41,Instrument 2,4408.8,67229.5,15395.28094302554,5.0,360,1
301,Hospital 1058,District 50,Instrument 3,146402.66666666666,3888.5714285714284,22842.88888888889,3.0,7043,1
302,Hospital 1058,District 50,Instrument 4,146402.66666666666,93043.8,99272.89873417722,3.0,437921,1
303,Hospital 1059,District 34,Instrument 2,12614.8,15743.25,13357.081534772182,5.0,55014,1
304,Hospital 1059,District 34,Instrument 3,12614.8,3612.0,3073.4128205128204,5.0,5148,1
305,Hospital 1059,District 34,Instrument 4,12614.8,316.0,2052.9470588235295,5.0,144,1
306,Hospital 1059,District 34,Instrument 5,12614.8,32423.5,3254.006896551724,5.0,4200,1
307,Hospital 106,District 32,Instrument 2,290.25,37705.333333333336,10887.244655581948,4.0,12960,1
308,Hospital 106,District 32,Instrument 5,290.25,14037.0,4146.619047619048,4.0,2520,1
309,Hospital 106,District 41,Instrument 2,65401.0,37705.333333333336,15395.28094302554,4.0,234000,1
310,Hospital 106,District 41,Instrument 3,65401.0,38819.0,26894.46508379888,4.0,52950,1
311,Hospital 1060,District 13,Instrument 3,16819.25,16703.5,25765.941964285714,4.0,84772,1
312,Hospital 1060,District 20,Instrument 3,4317.0,16703.5,36082.17345597898,3.0,35297,1
313,Hospital 1063,District 13,Instrument 3,29411.166666666668,9395.333333333334,25765.941964285714,6.0,11256,1
314,Hospital 1063,District 13,Instrument 4,29411.166666666668,11339.0,21466.09442724458,6.0,6480,1
315,Hospital 1063,District 20,Instrument 2,11056.166666666666,34947.0,31891.211143695014,6.0,14802,1
316,Hospital 1063,District 20,Instrument 3,11056.166666666666,9395.333333333334,36082.17345597898,6.0,13920,1
317,Hospital 1063,District 20,Instrument 7,11056.166666666666,2012.0,7843.473584905661,6.0,13700,1
318,Hospital 1063,District 32,Instrument 2,2826.0,34947.0,10887.244655581948,4.0,3240,1
319,Hospital 1063,District 32,Instrument 5,2826.0,10736.5,4146.619047619048,4.0,5280,1
320,Hospital 1063,District 41,Instrument 2,16111.75,34947.0,15395.28094302554,4.0,11700,1
321,Hospital 1063,District 41,Instrument 3,16111.75,9395.333333333334,26894.46508379888,4.0,4332,1
322,Hospital 1063,District 41,Instrument 5,16111.75,10736.5,11379.309133489462,4.0,8676,1
323,Hospital 1066,District 13,Instrument 2,6765.2,12149.666666666666,126076.28636363636,5.0,51816,1
324,Hospital 1066,District 20,Instrument 2,4728.0,12149.666666666666,31891.211143695014,4.0,3078,1
325,Hospital 1068,District 10,Instrument 3,31853.0,95513.21052631579,9730.675675675675,5.0,161086,1
326,Hospital 1068,District 10,Instrument 7,31853.0,98584.1,20745.868686868685,5.0,2777,1
327,Hospital 1068,District 13,Instrument 2,111135.5,207992.93103448275,126076.28636363636,6.0,26820,1
328,Hospital 1068,District 13,Instrument 3,111135.5,95513.21052631579,25765.941964285714,6.0,254628,1
329,Hospital 1068,District 13,Instrument 4,111135.5,13638.363636363636,21466.09442724458,6.0,84600,1
330,Hospital 1068,District 13,Instrument 5,111135.5,33119.875,56086.90536723164,6.0,36960,1
331,Hospital 1068,District 15,Instrument 3,25373.25,95513.21052631579,562.4619047619047,4.0,204886,1
332,Hospital 1068,District 15,Instrument 5,25373.25,33119.875,4594.217948717948,4.0,9000,1
333,Hospital 1068,District 18,Instrument 5,35769.5,33119.875,5289.737288135593,4.0,4881,1
334,Hospital 1068,District 19,Instrument 2,42937.666666666664,207992.93103448275,27969.565476190477,3.0,60000,1
335,Hospital 1068,District 20,Instrument 2,79378.83333333333,207992.93103448275,31891.211143695014,6.0,693316,1
336,Hospital 1068,District 20,Instrument 3,79378.83333333333,95513.21052631579,36082.17345597898,6.0,864152,1
337,Hospital 1068,District 28,Instrument 2,21293.333333333332,207992.93103448275,43563.67746686303,6.0,107400,1
338,Hospital 1068,District 28,Instrument 3,21293.333333333332,95513.21052631579,8155.575221238938,6.0,31800,1
339,Hospital 1068,District 28,Instrument 4,21293.333333333332,13638.363636363636,5271.008595988539,6.0,8100,1
340,Hospital 1068,District 28,Instrument 5,21293.333333333332,33119.875,4642.685344827586,6.0,9000,1
341,Hospital 1068,District 32,Instrument 2,33668.8,207992.93103448275,10887.244655581948,5.0,181277,1
342,Hospital 1068,District 32,Instrument 3,33668.8,95513.21052631579,3088.306629834254,5.0,103260,1
343,Hospital 1068,District 34,Instrument 2,16472.333333333332,207992.93103448275,13357.081534772182,6.0,64977,1
344,Hospital 1068,District 34,Instrument 3,16472.333333333332,95513.21052631579,3073.4128205128204,6.0,35367,1
345,Hospital 1068,District 34,Instrument 4,16472.333333333332,13638.363636363636,2052.9470588235295,6.0,1656,1
346,Hospital 1068,District 34,Instrument 5,16472.333333333332,33119.875,3254.006896551724,6.0,365,1
347,Hospital 1068,District 34,Instrument 7,16472.333333333332,98584.1,20523.526829268292,6.0,390,1
348,Hospital 1068,District 39,Instrument 2,60473.75,207992.93103448275,39004.34179357022,4.0,725,1
349,Hospital 1068,District 39,Instrument 4,60473.75,13638.363636363636,30865.62093862816,4.0,22913,1
350,Hospital 1068,District 41,Instrument 3,83002.75,95513.21052631579,26894.46508379888,4.0,196923,1
351,Hospital 1068,District 44,Instrument 2,1379618.0,207992.93103448275,134584.80909090908,3.0,3834000,1
352,Hospital 1068,District 50,Instrument 3,431997.6666666667,95513.21052631579,22842.88888888889,3.0,1176,1
353,Hospital 1068,District 7,Instrument 2,37612.0,207992.93103448275,25316.15740740741,1.0,58560,1
354,Hospital 1068,District 8,Instrument 2,38969.5,207992.93103448275,10836.834008097167,2.0,73080,1
355,Hospital 1069,District 10,Instrument 7,5775.666666666667,5491.166666666667,20745.868686868685,6.0,599,1
356,Hospital 1069,District 12,Instrument 2,32854.0,91579.10344827586,88169.7528957529,2.0,75096,1
357,Hospital 1069,District 12,Instrument 3,32854.0,9009.176470588236,22507.63245823389,2.0,39000,1
358,Hospital 1069,District 13,Instrument 2,20511.833333333332,91579.10344827586,126076.28636363636,6.0,3960,1
359,Hospital 1069,District 13,Instrument 5,20511.833333333332,6282.0,56086.90536723164,6.0,30120,1
360,Hospital 1069,District 15,Instrument 2,4857.75,91579.10344827586,7663.1949152542375,4.0,9882,1
361,Hospital 1069,District 15,Instrument 3,4857.75,9009.176470588236,562.4619047619047,4.0,3072,1
362,Hospital 1069,District 17,Instrument 2,4414.333333333333,91579.10344827586,28658.620087336243,3.0,15408,1
363,Hospital 1069,District 17,Instrument 3,4414.333333333333,9009.176470588236,2316.848484848485,3.0,2231,1
364,Hospital 1069,District 18,Instrument 2,23629.25,91579.10344827586,102427.68189509306,4.0,1190,1
365,Hospital 1069,District 18,Instrument 3,23629.25,9009.176470588236,5397.134529147982,4.0,4318,1
366,Hospital 1069,District 20,Instrument 2,24302.75,91579.10344827586,31891.211143695014,4.0,144342,1
367,Hospital 1069,District 20,Instrument 3,24302.75,9009.176470588236,36082.17345597898,4.0,48966,1
368,Hospital 1069,District 28,Instrument 2,6777.0,91579.10344827586,43563.67746686303,3.0,28102,1
369,Hospital 1069,District 28,Instrument 3,6777.0,9009.176470588236,8155.575221238938,3.0,31536,1
370,Hospital 1069,District 3,Instrument 2,9902.0,91579.10344827586,43906.408602150535,1.0,3120,1
371,Hospital 1069,District 30,Instrument 2,1073.0,91579.10344827586,67869.21052631579,1.0,11520,1
372,Hospital 1069,District 32,Instrument 2,2426.4,91579.10344827586,10887.244655581948,5.0,10632,1
373,Hospital 1069,District 32,Instrument 3,2426.4,9009.176470588236,3088.306629834254,5.0,3315,1
374,Hospital 1069,District 32,Instrument 4,2426.4,3238.1666666666665,1744.9411764705883,5.0,1176,1
375,Hospital 1069,District 32,Instrument 5,2426.4,6282.0,4146.619047619048,5.0,1200,1
376,Hospital 1069,District 34,Instrument 2,2887.8,91579.10344827586,13357.081534772182,5.0,19614,1
377,Hospital 1069,District 34,Instrument 3,2887.8,9009.176470588236,3073.4128205128204,5.0,8376,1
378,Hospital 1069,District 34,Instrument 4,2887.8,3238.1666666666665,2052.9470588235295,5.0,1470,1
379,Hospital 1069,District 39,Instrument 2,27204.5,91579.10344827586,39004.34179357022,4.0,14304,1
380,Hospital 1069,District 39,Instrument 4,27204.5,3238.1666666666665,30865.62093862816,4.0,6782,1
381,Hospital 1069,District 4,Instrument 2,11015.0,91579.10344827586,61335.686930091186,1.0,25344,1
382,Hospital 1069,District 41,Instrument 3,13512.333333333334,9009.176470588236,26894.46508379888,3.0,43854,1
383,Hospital 1069,District 41,Instrument 5,13512.333333333334,6282.0,11379.309133489462,3.0,19371,1
384,Hospital 1069,District 44,Instrument 2,78046.66666666667,91579.10344827586,134584.80909090908,3.0,43152,1
385,Hospital 1069,District 44,Instrument 3,78046.66666666667,9009.176470588236,21512.004587155963,3.0,2131,1
386,Hospital 1069,District 5,Instrument 2,10444.0,91579.10344827586,11800.339901477833,1.0,6300,1
387,Hospital 1069,District 7,Instrument 2,2536.0,91579.10344827586,25316.15740740741,1.0,4662,1
388,Hospital 1069,District 8,Instrument 2,5143.0,91579.10344827586,10836.834008097167,2.0,20409,1
389,Hospital 1069,District 9,Instrument 2,1847668.0,91579.10344827586,91839.69078947368,1.0,1380312,1
390,Hospital 107,District 20,Instrument 2,3233.0,4504.5,31891.211143695014,3.0,1607,1
391,Hospital 1071,District 20,Instrument 2,3143.5,12823.0,31891.211143695014,4.0,470,1
392,Hospital 1071,District 20,Instrument 3,3143.5,3479.0,36082.17345597898,4.0,6359,1
393,Hospital 1072,District 20,Instrument 3,6172.8,2118.75,36082.17345597898,5.0,1500,1
394,Hospital 1073,District 12,Instrument 2,32059.0,42868.0,88169.7528957529,2.0,3798,1
395,Hospital 1073,District 12,Instrument 3,32059.0,1875.6666666666667,22507.63245823389,2.0,10098,1
396,Hospital 1073,District 13,Instrument 2,9963.333333333334,42868.0,126076.28636363636,6.0,13020,1
397,Hospital 1073,District 13,Instrument 3,9963.333333333334,1875.6666666666667,25765.941964285714,6.0,1500,1
398,Hospital 1073,No District Available,Instrument 7,89358.66666666667,25016.0,47704.6875,3.0,32070,1
399,Hospital 1074,District 17,Instrument 2,10351.0,17182.555555555555,28658.620087336243,2.0,32205,1
400,Hospital 1074,District 20,Instrument 3,2469.4,1161.2,36082.17345597898,5.0,10147,1
401,Hospital 1076,District 41,Instrument 2,30714.4,33040.0,15395.28094302554,5.0,113485,1
402,Hospital 1076,District 41,Instrument 3,30714.4,27913.0,26894.46508379888,5.0,20916,1
403,Hospital 1076,District 41,Instrument 5,30714.4,5306.5,11379.309133489462,5.0,4160,1
404,Hospital 1076,District 8,Instrument 2,5440.0,33040.0,10836.834008097167,2.0,52048,1
405,Hospital 1078,District 50,Instrument 2,7695.0,15973.666666666666,174719.4918918919,1.0,9011,1
406,Hospital 1081,District 20,Instrument 8,327334.5,1015055.0,8481.058479532163,6.0,4622900,1
407,Hospital 1084,District 34,Instrument 2,888.0,15315.454545454546,13357.081534772182,4.0,558,1
408,Hospital 1084,District 34,Instrument 3,888.0,4812.5,3073.4128205128204,4.0,120,1
409,Hospital 1084,District 41,Instrument 2,3363.0,15315.454545454546,15395.28094302554,4.0,14850,1
410,Hospital 1084,District 41,Instrument 3,3363.0,4812.5,26894.46508379888,4.0,3948,1
411,Hospital 1085,District 13,Instrument 2,8521.25,7027.714285714285,126076.28636363636,4.0,15120,1
412,Hospital 1085,District 13,Instrument 3,8521.25,1253.5714285714287,25765.941964285714,4.0,7392,1
413,Hospital 1085,District 32,Instrument 2,1866.0,7027.714285714285,10887.244655581948,4.0,2778,1
414,Hospital 1085,District 32,Instrument 3,1866.0,1253.5714285714287,3088.306629834254,4.0,1970,1
415,Hospital 1085,District 50,Instrument 2,7888.5,7027.714285714285,174719.4918918919,2.0,13192,1
416,Hospital 1085,District 50,Instrument 3,7888.5,1253.5714285714287,22842.88888888889,2.0,2993,1
417,Hospital 1087,District 39,Instrument 2,485111.0,286484.2,39004.34179357022,4.0,107105,1
418,Hospital 1088,District 41,Instrument 3,9131.666666666666,7506.6,26894.46508379888,3.0,23106,1
419,Hospital 1090,District 20,Instrument 2,35293.5,26777.235294117647,31891.211143695014,2.0,60634,1
420,Hospital 1090,District 4,Instrument 2,138509.0,26777.235294117647,61335.686930091186,1.0,30192,1
421,Hospital 1090,District 41,Instrument 3,9433.666666666666,12926.4,26894.46508379888,3.0,720,1
422,Hospital 1090,District 8,Instrument 2,7814.0,26777.235294117647,10836.834008097167,2.0,44148,1
423,Hospital 1091,District 13,Instrument 2,14476.4,13470.8125,126076.28636363636,5.0,27438,1
424,Hospital 1091,District 13,Instrument 5,14476.4,5035.285714285715,56086.90536723164,5.0,504,1
425,Hospital 1091,District 17,Instrument 2,3349.6666666666665,13470.8125,28658.620087336243,3.0,40708,1
426,Hospital 1091,District 17,Instrument 3,3349.6666666666665,7647.0,2316.848484848485,3.0,1149,1
427,Hospital 1091,District 18,Instrument 5,2813.2,5035.285714285715,5289.737288135593,5.0,2648,1
428,Hospital 1091,District 18,Instrument 7,2813.2,8327.75,41011.17834394905,5.0,2446,1
429,Hospital 1091,District 28,Instrument 2,15411.2,13470.8125,43563.67746686303,5.0,131065,1
430,Hospital 1091,District 28,Instrument 3,15411.2,7647.0,8155.575221238938,5.0,19560,1
431,Hospital 1091,District 28,Instrument 5,15411.2,5035.285714285715,4642.685344827586,5.0,54742,1
432,Hospital 1091,District 41,Instrument 2,13863.25,13470.8125,15395.28094302554,4.0,15300,1
433,Hospital 1091,District 41,Instrument 3,13863.25,7647.0,26894.46508379888,4.0,15300,1
434,Hospital 1091,District 50,Instrument 2,7607.0,13470.8125,174719.4918918919,4.0,39257,1
435,Hospital 1091,District 50,Instrument 5,7607.0,5035.285714285715,150119.26628895185,4.0,7258,1
436,Hospital 1092,District 34,Instrument 2,453763.71428571426,60204.9,13357.081534772182,7.0,908979,1
437,Hospital 1092,District 34,Instrument 3,453763.71428571426,42379.0,3073.4128205128204,7.0,358012,1
438,Hospital 1092,District 34,Instrument 4,453763.71428571426,34989.666666666664,2052.9470588235295,7.0,102750,1
439,Hospital 1092,District 34,Instrument 5,453763.71428571426,137327.5,3254.006896551724,7.0,2520,1
440,Hospital 1092,District 34,Instrument 7,453763.71428571426,755667.3333333334,20523.526829268292,7.0,2643111,1
441,Hospital 1092,District 34,Instrument 8,453763.71428571426,5883.0,4870.826086956522,7.0,180,1
442,Hospital 1092,District 5,Instrument 2,17643.0,60204.9,11800.339901477833,1.0,27480,1
443,Hospital 1093,District 13,Instrument 3,10066.333333333334,9974.75,25765.941964285714,6.0,7866,1
444,Hospital 1093,District 13,Instrument 5,10066.333333333334,6090.0,56086.90536723164,6.0,6282,1
445,Hospital 1093,District 20,Instrument 2,6317.0,23188.8,31891.211143695014,5.0,15510,1
446,Hospital 1093,District 20,Instrument 3,6317.0,9974.75,36082.17345597898,5.0,180,1
447,Hospital 1093,District 41,Instrument 2,5944.6,23188.8,15395.28094302554,5.0,900,1
448,Hospital 1093,District 41,Instrument 3,5944.6,9974.75,26894.46508379888,5.0,4428,1
449,Hospital 1093,District 41,Instrument 5,5944.6,6090.0,11379.309133489462,5.0,3300,1
450,Hospital 1094,District 20,Instrument 7,22774.0,15770.0,7843.473584905661,1.0,702,1
451,Hospital 1095,District 13,Instrument 2,232687.33333333334,306384.78125,126076.28636363636,6.0,49560,1
452,Hospital 1095,District 13,Instrument 3,232687.33333333334,68155.29411764706,25765.941964285714,6.0,170352,1
453,Hospital 1095,District 13,Instrument 5,232687.33333333334,12964.0,56086.90536723164,6.0,3594,1
454,Hospital 1095,District 15,Instrument 2,25565.25,306384.78125,7663.1949152542375,4.0,10236,1
455,Hospital 1095,District 18,Instrument 7,182287.0,48262.57142857143,41011.17834394905,6.0,21037,1
456,Hospital 1095,District 2,Instrument 2,260510.0,306384.78125,28469.62987012987,3.0,362508,1
457,Hospital 1095,District 20,Instrument 2,145195.5,306384.78125,31891.211143695014,4.0,30076,1
458,Hospital 1095,District 20,Instrument 3,145195.5,68155.29411764706,36082.17345597898,4.0,1109650,1
459,Hospital 1095,District 34,Instrument 2,56551.75,306384.78125,13357.081534772182,4.0,163215,1
460,Hospital 1095,District 34,Instrument 3,56551.75,68155.29411764706,3073.4128205128204,4.0,419251,1
461,Hospital 1095,District 34,Instrument 4,56551.75,84249.33333333333,2052.9470588235295,4.0,30074,1
462,Hospital 1095,District 35,Instrument 2,194953.0,306384.78125,60308.18050541516,1.0,116640,1
463,Hospital 1095,District 39,Instrument 2,87030.66666666667,306384.78125,39004.34179357022,3.0,12976,1
464,Hospital 1095,District 39,Instrument 4,87030.66666666667,84249.33333333333,30865.62093862816,3.0,10539,1
465,Hospital 1095,District 41,Instrument 3,116508.66666666667,68155.29411764706,26894.46508379888,3.0,1264420,1
466,Hospital 1095,District 8,Instrument 2,45118.5,306384.78125,10836.834008097167,2.0,18627,1
